"city","year","region","num_obs","ch4co","ch4co_lower","ch4co_upper","ch4_full","ch4_full_lower","ch4_full_upper","ch4_sron","ch4_sron_lower","ch4_sron_upper"
"han",2019,"East, Southeast Asia & Oceania",18,0.993416237487834,0.830136280210947,1.1774381754677,0.360526377792227,-0.392400002606796,1.10406034322214,0.354716937371885,0.259332606816236,0.458556445029534
"han",2020,"East, Southeast Asia & Oceania",15,0.879217800871667,0.715826009327414,1.10280954641882,0.324728522495486,-0.368721683592518,1.00559449424896,0.314678590367511,0.222572410711697,0.427372954455023
"han",2021,"East, Southeast Asia & Oceania",22,1.15624525674351,1.00661857460057,1.3376912330811,0.416093904185587,-0.471239404584817,1.32456704283774,0.427849623842247,0.312248414039033,0.553267824650196
"han",2022,"East, Southeast Asia & Oceania",20,1.00841975032439,0.837154988078145,1.19806000528707,0.378562196858853,-0.478623222070005,1.22697249650369,0.395297549582771,0.288340077948737,0.523484435457986
"han",2023,"East, Southeast Asia & Oceania",22,0.99828787003397,0.834556370086603,1.15522601740417,0.394982962321403,-0.321097881742765,1.27903810468306,0.389826938252354,0.280027811907079,0.504154252239861
"hei",2019,"Europe",9,1.42880297042296,1.02968033249827,1.97952725178328,0.224746614584061,-0.0688139650294207,0.535596432174548,0.223728556801531,0.14741065287188,0.330800110727337
"hei",2020,"Europe",27,1.17430675028849,1.04388468195219,1.32069599065838,0.171789581734261,-0.0519172372826731,0.381008416541264,0.172501068819116,0.130698724965521,0.216614470439026
"hei",2021,"Europe",22,1.18266728651203,1.01019592126783,1.40637235280256,0.190153407991211,-0.0312682800465542,0.420505347926237,0.185547847251995,0.138143465165784,0.240850726787764
"hei",2022,"Europe",21,1.58942620540925,1.23930406306423,1.99696610311341,0.244432241025819,-0.0521009386018092,0.572454603879578,0.246429534328573,0.170419727091609,0.336538966375754
"hei",2023,"Europe",28,1.18710075688659,0.975393336853211,1.43534581620393,0.177981005197353,-0.052068087712712,0.424132037473749,0.184972643918921,0.131208605202334,0.244770191013136
"hou",2020,"North America",13,1.20571651803568,1.01247876583894,1.42009115847694,0.163997531766017,0.017935428425104,0.314382471990428,0.168033108230822,0.122864378456898,0.217689117992268
"hou",2021,"North America",15,1.11176581212262,0.98698138121951,1.25378309739186,0.171519839206682,0.0151089819899816,0.32219484550382,0.171326056262142,0.128881570076734,0.216248183343578
"hou",2022,"North America",21,1.19420285949047,1.09336150192778,1.32221564447466,0.192643890707523,0.0320117389060605,0.361659783346357,0.190268894016771,0.141105983241224,0.240655985433527
"hou",2023,"North America",24,1.22114299840424,1.05129868802738,1.46182935943236,0.196115986833314,0.0272968394944622,0.370298939432922,0.195182457734422,0.140283538658657,0.25580485453494
"hyd",2019,"South & West Asia",8,1.02431652966329,0.821771823626322,1.19387446131698,0.24475742818129,-0.337686223066645,0.808235782441172,0.251361728080328,0.18150149599249,0.328289733935986
"hyd",2020,"South & West Asia",15,1.06511881750761,0.960542954112326,1.18331748765829,0.266939190632139,-0.349773010198442,0.848175257803164,0.262984146491837,0.20051386404359,0.331619910742856
"hyd",2021,"South & West Asia",21,1.06152654808282,0.93560873141864,1.19318654017038,0.279980481732431,-0.345898678113182,0.930063256353394,0.268381959580339,0.201109039249848,0.342886591852766
"hyd",2022,"South & West Asia",30,1.04658212775715,0.949256171522653,1.15028400422191,0.283127544179855,-0.318635592208049,0.902099849252703,0.266939376459088,0.200460766517888,0.33527970684199
"hyd",2023,"South & West Asia",39,1.21732969908016,1.11506233711582,1.32425834098465,0.314758112950749,-0.39266041020988,1.05043816103854,0.311750893059891,0.230010851736021,0.392151764294713
"hzh",2019,"Central East Asia",32,0.821391445157234,0.734743219784509,0.917042979373317,0.305851954644214,-0.264202501389071,0.892961284527735,0.313273379434224,0.231423646847118,0.393057714763819
"hzh",2020,"Central East Asia",23,0.927904750412651,0.753399872180037,1.15525791523697,0.358784020591553,-0.326852200873954,1.00426729228721,0.350131946012276,0.245532395817056,0.476639190729264
"hzh",2021,"Central East Asia",31,0.868885849733343,0.780454865255053,0.969292489035206,0.351617661539707,-0.264838064062513,0.950681636223292,0.334328196805851,0.248008727699766,0.422960167773145
"hzh",2022,"Central East Asia",21,0.79532202989251,0.724415622268109,0.86439896939286,0.315966562509452,-0.278425206375995,0.910952402813754,0.30588160481689,0.225939377926795,0.386078071638835
"hzh",2023,"Central East Asia",32,0.904140115135587,0.801628142691508,1.01030566652471,0.344837489385149,-0.28501560648612,1.00994282905439,0.350515185684574,0.254643013187437,0.444985016858874
"ist",2019,"Europe",5,1.68009501314979,1.05765668851196,2.3455739445181,0.239939829527724,-0.245980855310136,0.769746544075601,0.237112559772275,0.137400771961017,0.363394525436815
"ist",2020,"Europe",9,1.10361845937249,0.964378127563028,1.26316724081785,0.167189055044765,-0.198029680137924,0.526778336784572,0.169985616399844,0.124146867853873,0.218856649549477
"ist",2021,"Europe",6,0.989702110452755,0.839790996825633,1.1525044869887,0.163723297634925,-0.185465681416203,0.524092774828762,0.162698134695356,0.11903009349648,0.211840277766361
"ist",2022,"Europe",14,1.10719181134302,0.981181081112099,1.23266827282822,0.188834346152159,-0.173326087067284,0.559158106066494,0.185744880657971,0.13609118889292,0.239345695455333
"ist",2023,"Europe",28,1.43140835944948,1.22490314867406,1.6537784706736,0.233784752441216,-0.276785374434496,0.817645700121549,0.241602258311807,0.173309414543747,0.312887282975418
"joh",2019,"Africa",44,0.81813575573062,0.753625645743706,0.896307739479984,0.642223035890789,-0.633026658868038,1.89033496075178,0.601306096277548,0.456369648776937,0.75116038575285
"joh",2020,"Africa",36,0.870027158383003,0.797335647508507,0.940521106071572,0.579869293288044,-0.678033264328638,1.84286087298545,0.602489062024121,0.444505942732217,0.750977076953245
"joh",2021,"Africa",45,0.915048635958352,0.853542161848967,0.982034492767729,0.610456492986652,-0.768210899686004,2.04289208762252,0.635887183589275,0.474916635598639,0.787318622156783
"joh",2022,"Africa",38,0.956003288602318,0.877794887882891,1.05221825379661,0.656453091107018,-0.785319829188667,2.05670283433759,0.63690702215959,0.482200702319714,0.795302966487818
"joh",2023,"Africa",45,1.04458907001645,0.982112073944095,1.10911871826889,0.693025107527268,-0.746345164230234,2.15386307749774,0.702264250485011,0.536196603756402,0.87877347148703
"kan",2019,"North America",7,0.9607197276343,0.784090329539499,1.20757400299263,0.0697554988688304,0.0089475459317904,0.135037601241293,0.0702900848571229,0.0504078944046835,0.0961652583392123
"kan",2020,"North America",20,0.869417857896626,0.702770676806885,1.07968421184491,0.0561166825763631,0.00466361010789639,0.111704338547895,0.0570923181966823,0.0395797656176295,0.0765244762354822
"kan",2021,"North America",27,0.903414039556857,0.797314001958692,1.01487463984036,0.0634281489259186,0.0058432621249141,0.118438331818799,0.0644101009085501,0.048267247880323,0.0814181231014528
"kan",2022,"North America",28,0.904060618309282,0.805915675599896,1.02212380648085,0.0652469555346551,0.0101578576088604,0.121361648906935,0.0661674173361159,0.0490410445415717,0.0833918800156331
"kan",2023,"North America",15,0.955744109261585,0.845541421295643,1.06822928163716,0.0709969379348026,0.00826177846328561,0.136021635159382,0.0693403916100243,0.0519981358711922,0.0903649798906429
"kar",2019,"South & West Asia",5,2.05288050337604,1.65515579018616,2.46402743083181,0.895097311370023,-0.801585441327413,2.76111741881439,0.865226230731534,0.599821010608094,1.15192166643464
"kar",2020,"South & West Asia",21,1.57666037764543,1.28585821157598,1.89785866779928,0.675602052037403,-0.687880443249596,2.11037196161102,0.676451096481951,0.484969944845975,0.898790173299982
"kar",2021,"South & West Asia",21,1.72160254712787,1.41026128122385,2.03441887657318,0.762974072984177,-0.804729952035849,2.42722792963462,0.756613863700164,0.547102097654839,0.994882529426111
"kar",2022,"South & West Asia",36,1.70774003145681,1.48997089724785,1.95158081505423,0.801623005519463,-0.723204168822958,2.50840069065117,0.748155722980559,0.554674930505722,0.950894932037742
"kar",2023,"South & West Asia",44,1.47175722645563,1.31306315499904,1.62154366587604,0.639952663600539,-0.678575090585971,2.05846625282766,0.640738932963243,0.480040517550213,0.804228668339918
"kol",2019,"South & West Asia",58,0.860755669916822,0.750318725354109,1.01270924865784,0.494298154582995,-0.66726562994464,1.71478934839833,0.527253777904395,0.386620129179569,0.702608632909414
"kol",2020,"South & West Asia",75,0.936410691909203,0.853741890613264,1.03188681960663,0.541403561354237,-0.789549285056857,1.90805672844923,0.575601518492345,0.437662526562434,0.72558567271445
"kol",2021,"South & West Asia",71,0.934268563439106,0.863819005598152,1.01936653539292,0.590417002715341,-0.759266856015733,1.91068329318416,0.589021370605924,0.436198724141665,0.745478523642263
"kol",2022,"South & West Asia",79,0.954690419879298,0.894863535738262,1.01680375964518,0.656211369992456,-0.704152918907939,2.06285286099734,0.607883587981119,0.461399899008579,0.763380956017964
"kol",2023,"South & West Asia",82,1.02638265628766,0.946479135767843,1.10700762623536,0.658808434084716,-0.907859562303999,2.20414101270505,0.654555169849634,0.491021442292739,0.818578664641896
"kyi",2019,"Europe",6,1.08132904059738,0.930790005005684,1.26858062054659,0.0772295190067807,-0.0838126097976429,0.245130510072991,0.078026199495443,0.0572126665685656,0.101183988513142
"kyi",2020,"Europe",15,1.32352609617429,1.05865440465739,1.62209848009634,0.0944848000141619,-0.101983266629358,0.319205366996382,0.0975654600373356,0.0670085463130074,0.131901047555739
"kyi",2021,"Europe",18,1.33993913293965,1.12235719512725,1.58046289977906,0.0919260851095374,-0.104203203341363,0.282326479326309,0.0918231966989286,0.0665518492767733,0.120057207944326
"kyi",2022,"Europe",12,1.05120901102938,0.879334003244926,1.29150631405232,0.0605026985706076,-0.0775744924896494,0.204613117765087,0.0628033325685413,0.0449888077702622,0.0841559311402779
"kyi",2023,"Europe",23,1.53743843480762,1.14297287904075,2.25697136977128,0.0924457604742608,-0.10365122259534,0.300320824609191,0.0916819338457479,0.0598161976357259,0.142679030091141
"la",2019,"North America",36,1.29469747629405,1.13243693355011,1.46922044117133,0.281031731733062,0.0186263944774274,0.53766952453762,0.287114100223093,0.21053806684189,0.371741873522949
"la",2020,"North America",44,1.1727029212786,1.06508167195552,1.28115225970074,0.237261805856087,0.0428211615267528,0.444958618887425,0.237722424750674,0.181599158729214,0.294306132396204
"la",2021,"North America",51,1.20751666825896,1.11923761777732,1.30708198402616,0.263962697269302,0.0386305435622868,0.488257644474723,0.268070914410291,0.204716448225214,0.334359162603475
"la",2022,"North America",45,1.32511947210275,1.19484947784263,1.46909828099019,0.298142463261674,0.0332957852133198,0.562582617131737,0.3005651808845,0.22037542705164,0.378429287140001
"la",2023,"North America",57,1.38372300941758,1.29536546597221,1.47904739117473,0.313675497604314,0.0746633429634981,0.589184698420932,0.310820112566046,0.234132979968545,0.392758193170051
"lag",2019,"Africa",5,0.659441081207458,0.570687511920513,0.753764989454154,1.04148741890618,-1.17711879353761,3.36607927286184,1.07628762843427,0.784265851727829,1.39174477658005
"lag",2022,"Africa",5,0.944806549384118,0.836188278013816,1.05650894066967,1.57939057407469,-1.86330080731101,5.01277457196669,1.59524419213508,1.18914633462694,2.03389455860651
"lag",2023,"Africa",5,0.994466021044412,0.84442021965185,1.16244563473223,1.5669532118999,-1.62366521152121,4.97149849956918,1.6789412938542,1.23607332828125,2.19881073860293
"lah",2019,"South & West Asia",29,1.60948452320277,1.45253045264536,1.75931557768778,0.778234477610057,-0.843309696157084,2.33177703866306,0.778854099302715,0.583842371473741,0.975650674368949
"lah",2020,"South & West Asia",71,1.51770635381806,1.40882514452117,1.62903855638691,0.740926609768176,-0.845110640865467,2.35031158677054,0.74179408952392,0.56668855973282,0.93696335800841
"lah",2021,"South & West Asia",54,1.50243364617645,1.40890022656459,1.61212736476346,0.736003029224257,-0.82223838894642,2.27145871187901,0.746413861455477,0.556431897603692,0.920398683737141
"lah",2022,"South & West Asia",58,1.40623493551775,1.31706663058962,1.50441628676629,0.703847739863681,-0.840912960889683,2.2018388045301,0.698623199689774,0.523294207488759,0.877207695416423
"lah",2023,"South & West Asia",50,1.42480107504448,1.32643268717579,1.52398242016609,0.744057950808782,-0.732998009779578,2.32995635141818,0.705751716095554,0.533377102610649,0.881424888545771
"lis",2021,"Europe",16,1.11274451548259,0.932668778023321,1.30751381205349,0.0439421530842166,-0.00859796966894167,0.101516794420683,0.0438448850966237,0.0311994556618834,0.057273092661868
"lis",2022,"Europe",14,1.17949594994871,1.00557958664061,1.36404193036228,0.0452756706373883,-0.0150157706394322,0.104515464337325,0.0464775543306812,0.0340174560832918,0.0598014504708983
"lis",2023,"Europe",34,1.06943117708081,0.969553806388457,1.16522225883813,0.0412985130960396,-0.0117983306378467,0.0940102822991746,0.0424988704650904,0.0313885600531024,0.0526685809461252
"lon",2019,"Europe",9,1.95885605785062,1.00085548116557,3.24945792946211,0.177137109567587,-0.0381430360495805,0.475086530086311,0.176830409855765,0.0832204799760204,0.298508232724018
"lon",2020,"Europe",11,1.1807444718179,0.757925627042765,1.68814868112679,0.100405560151721,-0.0202723454475069,0.24849013119218,0.0975081887771338,0.0580863243572509,0.149300092348681
"lon",2021,"Europe",10,1.44319590825984,0.980153677106696,2.20092756217272,0.113686630221955,-0.0303946403763458,0.292977631269043,0.114496426264411,0.0683718606350076,0.18862837587218
"lon",2022,"Europe",25,1.50949635354172,1.10691432316655,2.09516771953659,0.115453621389505,-0.0296139636802703,0.276169335825586,0.118197570100942,0.0743955734142893,0.17344509696656
"lon",2023,"Europe",27,1.27153969757109,1.0116102971419,1.63120051647706,0.100216320839136,-0.0260378706504672,0.236807134721223,0.0999013300659616,0.069276338902253,0.138025462776841
"lua",2019,"Africa",9,1.11323078181087,0.901116360683874,1.36568724244104,0.405042888515588,-0.45937655191204,1.25701296411454,0.39109927658038,0.281675321292128,0.526222367683167
"lua",2020,"Africa",5,1.20748150101904,0.925960221261247,1.46671677364171,0.396049849024772,-0.449833968954632,1.40273838698886,0.428615523601188,0.294157966183315,0.567246713973591
"lua",2021,"Africa",16,1.07457617510876,0.886830362129885,1.28532038437546,0.38201405779763,-0.420605230784727,1.20244467672796,0.392032571470624,0.287470542540226,0.506248299215231
"lua",2022,"Africa",6,1.28406983363852,1.01223836370134,1.58852249500186,0.467393535841667,-0.444553647163405,1.46500673350384,0.469544241508962,0.322411772749218,0.635393218640025
"lua",2023,"Africa",7,1.46735492055606,0.84698713487022,2.37168124102426,0.509981036836697,-0.643971766343459,1.77338167926096,0.534418023025486,0.289736068299719,0.912731852193199
"mad",2020,"Europe",5,1.28903457805516,1.02154945654771,1.59497515620254,0.0700937452621134,-0.0214707628881079,0.170562729081645,0.0718501947780699,0.0499035576588695,0.096634261983761
"mad",2021,"Europe",11,1.4490451904373,1.0387962659785,1.88446644880766,0.0822799102974274,-0.0232598036694189,0.186804591660376,0.0814740008313774,0.0526530187929383,0.11409087382582
"mad",2022,"Europe",10,1.31300349621909,1.15906958273585,1.46300609581711,0.0736887236263976,-0.0173661688714014,0.163854409539452,0.0734379130543782,0.055529028487569,0.0918149175831803
"mad",2023,"Europe",21,1.29444310509936,1.17979391095034,1.40847280445884,0.0713885430257231,-0.0178401224269913,0.16358939289569,0.0724348501119475,0.0540775093376479,0.0894908909761947
"man",2019,"Europe",11,1.66684701849647,1.04038858120233,2.50327276746887,0.16484583484671,-0.0406011502056946,0.413452157892903,0.16280128699435,0.0966867387268221,0.264348664326447
"man",2020,"Europe",8,1.33640054000117,0.763580072016589,2.17205123590762,0.119546452107334,-0.0252610676396801,0.311417788603159,0.118364190877281,0.0626523073969449,0.196279889363519
"man",2021,"Europe",5,1.12922059293266,0.792090340817046,1.65684804401079,0.0954026732187818,-0.0315081955667886,0.233202592268996,0.0956328381420718,0.061115924597811,0.147456106472717
"man",2022,"Europe",10,1.69057469790184,1.30817653156563,2.07887271008956,0.144525269918408,-0.0406889069635828,0.338634704285643,0.14267180315965,0.0973320888477552,0.194728922541506
"man",2023,"Europe",19,1.33947842120976,1.09971552368299,1.64833538968617,0.11452301354777,-0.0296854101646256,0.260200055511135,0.113131281716555,0.0807561115813919,0.150719917312704
"mel",2019,"East, Southeast Asia & Oceania",8,0.634035344733964,0.333316804002737,0.970779788228944,0.0691615996117444,-0.089234411094724,0.241085362366403,0.0709907031902512,0.0359075780508071,0.113285080272634
"mel",2020,"East, Southeast Asia & Oceania",9,1.10389409805922,0.887357340628088,1.37755940085509,0.113913309843079,-0.131807067425924,0.382126046546442,0.117989903829843,0.0818725925822639,0.157837175227708
"mel",2021,"East, Southeast Asia & Oceania",6,1.34825245093851,0.869579277650005,1.9247143273518,0.150562874252337,-0.168786265473212,0.504873661684537,0.147214400110361,0.0883108705189768,0.22459812298197
"mel",2022,"East, Southeast Asia & Oceania",8,1.26533781248616,1.04453017419012,1.50652636607957,0.1396903590253,-0.159540547358964,0.423658955018314,0.139954175252699,0.10197595284362,0.184179800248464
"mel",2023,"East, Southeast Asia & Oceania",19,1.17349200805198,1.04072611792928,1.3152842574467,0.1295426039912,-0.150600878512364,0.415695404681644,0.130746598151134,0.0944932214248939,0.165792162729054
"mex",2019,"Latin America",21,1.06583299304844,0.962738160179631,1.18365810677798,0.263353012560204,-0.310329167096914,0.85071990096097,0.267718493358885,0.202821544069344,0.337781927036481
"mex",2020,"Latin America",11,1.24893812624261,1.0421684949507,1.45748774732426,0.269270646184666,-0.273723397610072,0.839662312771586,0.267475969451605,0.198388872500056,0.347569263913036
"mex",2021,"Latin America",16,1.11789333966934,0.922417368537132,1.36558613563574,0.24126605085641,-0.250262101700612,0.783668352555033,0.246088206298596,0.17681098195757,0.332432695299029
"mex",2022,"Latin America",14,1.10140640061568,0.895179149058768,1.3520266967824,0.271017265287147,-0.30677921337108,0.828460918586006,0.26196338428868,0.18612476235979,0.354354800323791
"mex",2023,"Latin America",10,1.08978829878374,0.893827064604148,1.30223537806947,0.254766184439707,-0.297844477017572,0.832691276193687,0.259925377616249,0.18401757724193,0.350008664251101
"mia",2022,"North America",5,1.32302103671468,0.861089597332647,1.98007167037189,0.110766338709895,0.0156551013943513,0.229052816247952,0.110570023226883,0.0656866257298198,0.173034376894124
"mia",2023,"North America",10,1.15955361980072,0.911757116923571,1.39942773636947,0.0965036214670276,0.0171787736531681,0.185959425273763,0.0967858370241395,0.0660234946994672,0.131082427206632
"mil",2019,"Europe",7,1.70330989572913,1.00774373189103,2.72144976689521,0.280180169595677,-0.0859850330310536,0.698706821704438,0.27759418910904,0.153660499211768,0.465426818472181
"mil",2020,"Europe",23,1.39359114712293,1.17953553242245,1.62366998186878,0.212953975780866,-0.0609968437893211,0.509553880692584,0.209192756722119,0.149036425452936,0.271725023984387
"mil",2021,"Europe",33,1.43195080185623,1.24952020195376,1.63149725797698,0.217848449167181,-0.0600493292147188,0.507784565064491,0.220339086095841,0.165930252170062,0.28024355803107
"mil",2022,"Europe",25,1.32074216912468,1.16624785677362,1.49113070162261,0.198122012633251,-0.0458098155843794,0.442516488765522,0.199707333217902,0.150273666480078,0.25581570532779
"mil",2023,"Europe",41,1.26404674572502,1.13117684955838,1.40359625990049,0.193514275743628,-0.0489739798082131,0.437323746441108,0.191362650119583,0.141477801013044,0.238704225758576
"mon",2019,"North America",17,1.14392318156588,0.989077405403592,1.3312542593979,0.135371041373827,-0.14526647205367,0.415394315568054,0.134184776051701,0.0996791156905571,0.171451665387534
"mon",2020,"North America",8,1.48414790665774,1.04879151344718,1.9710495042617,0.16379060602757,-0.178852679077326,0.532031924127953,0.16627986992045,0.108017859285613,0.234469693373203
"mon",2021,"North America",21,1.04935318495693,0.90659298229925,1.23636333029151,0.120975510072698,-0.115239845108346,0.386547222293021,0.119293209893074,0.0858630861997653,0.156256549760572
"mon",2022,"North America",25,1.0483359685405,0.901524597267443,1.2063975731034,0.114863608779743,-0.135869398973649,0.360928296316417,0.118948923228845,0.0866826738618564,0.15358999248849
"mon",2023,"North America",27,1.30557985347041,1.15238732382741,1.46518723340758,0.140389488380009,-0.165334653595391,0.455428102496419,0.148275175423773,0.108569900015756,0.188950873505523
"mos",2019,"Europe",14,1.22574384109628,0.99054536921743,1.49690099807163,0.449651342753013,0.222373534188079,0.709978848516665,0.44521423705096,0.316701319092806,0.593330905217273
"mos",2020,"Europe",13,1.18793387261083,0.822805480883049,1.69752245344741,0.412727385769845,0.183931309094543,0.718996024363638,0.411609909828609,0.261797771529973,0.628094283892953
"mos",2021,"Europe",38,1.02973819446788,0.907302678393003,1.19246227628412,0.390036037268976,0.200429893588425,0.578974152932613,0.3909885313823,0.291474918418476,0.505751756390759
"mos",2022,"Europe",31,1.31410012021306,1.12320751620644,1.52491077836068,0.500080404330807,0.238289251700219,0.760940026561478,0.503899965936392,0.369087004701782,0.648288369484136
"mos",2023,"Europe",25,1.1751617930523,0.995048647703116,1.41027020874426,0.451172643493284,0.227811313938904,0.704378284527211,0.451801313874456,0.333184266792332,0.591922848599678
"mty",2019,"Latin America",19,1.07001040239577,0.940735996392959,1.20428372765855,0.130523645552626,-0.122108081988477,0.394146903641122,0.124313794384554,0.0915704670711318,0.158526966978015
"mty",2020,"Latin America",27,1.28729233461224,1.15312269629369,1.41429910398002,0.126342949330343,-0.137347545821733,0.378840881843939,0.125688108658844,0.0930544357661881,0.160323820898221
"mty",2021,"Latin America",22,1.32334796983217,1.18327961845107,1.47615436492967,0.129081299290174,-0.17220578672036,0.415440327869429,0.130598069317003,0.0970134641277035,0.167326782355099
"mty",2022,"Latin America",35,1.13686063002216,1.00657024072482,1.27393775722825,0.125380260064064,-0.160652495382778,0.380345233829147,0.127236244516218,0.0951567530937205,0.161766053451421
"mty",2023,"Latin America",34,1.06405742983491,0.949098806939415,1.17652078194581,0.117667051387385,-0.146878437637255,0.384825563570284,0.119447728374875,0.0892816006213478,0.151535711262959
"mum",2019,"South & West Asia",39,1.05313098291663,0.959748359921707,1.15607009993062,1.03133171473144,-1.49283478218646,3.39742280143096,1.05077715160354,0.797369351200901,1.3351880576679
"mum",2020,"South & West Asia",42,1.17810007355763,1.05954920455024,1.31267297000365,1.15748014209958,-1.44977420166741,3.80383583743038,1.14909339583469,0.862773693748493,1.46036675141018
"mum",2021,"South & West Asia",42,1.26713808052257,1.12933409618597,1.4359534114967,1.35093328232081,-1.74204994544507,4.55476933536648,1.30529120028747,0.98339425550811,1.66831356725052
"mum",2022,"South & West Asia",60,1.15750232765922,1.06848369605586,1.27146115094352,1.2766273361873,-1.47957128753219,4.12998970462367,1.21716702556899,0.928701899880565,1.51562787002473
"mum",2023,"South & West Asia",56,1.15911206956729,1.07138275402466,1.25672055653248,1.25323963401034,-1.34348261528892,4.15563993182191,1.21315902638572,0.897940807437484,1.53841495484487
"naj",2019,"Central East Asia",46,0.52484966718516,0.467317537093046,0.595052813147941,0.497262271201751,-0.353205793218337,1.41604181273971,0.486688217318539,0.361350372300598,0.625592307085712
"naj",2020,"Central East Asia",35,0.625594808215559,0.550848532837591,0.702364267550826,0.599214564032516,-0.521476761800824,1.71052653073818,0.573819924915702,0.419892288421392,0.73112595413581
"naj",2021,"Central East Asia",58,0.524966447823087,0.484701768242395,0.56524665684801,0.532302867483024,-0.373473882548969,1.46371929877001,0.499174388608084,0.3844789308761,0.624798320505177
"naj",2022,"Central East Asia",44,0.56274293478314,0.506801774083708,0.631913373583369,0.554016063535528,-0.436995444381988,1.60987981083245,0.543997580267798,0.409270250613114,0.684335322863602
"naj",2023,"Central East Asia",61,0.701994412871892,0.59989724542559,0.819774412492401,0.654637251653109,-0.657907928212802,1.94151180478361,0.677718401866647,0.494557263337946,0.892794802344035
"nor",2019,"North America",6,1.09536607141904,0.749299673941044,1.49776965186326,0.051903911195587,0.00506791578849732,0.102962435098778,0.0517730441932815,0.0324605028523734,0.0741915860409647
"nor",2020,"North America",17,1.09630007871759,0.94093043471222,1.25344146731386,0.0452372820248759,0.00745935601124352,0.0861032659920738,0.0461399044017709,0.0339563748077284,0.0587999288289145
"nor",2021,"North America",16,1.21188371965296,0.987137577086605,1.44884543562519,0.0577760010616374,0.00736490891019563,0.107560832132326,0.0579509135975687,0.0412088671833898,0.0761182054252493
"nor",2022,"North America",28,1.25234706539662,1.1261714702542,1.40337009181942,0.0631945897103588,0.0111076498740234,0.120117220132881,0.0626305599019716,0.0463123910596475,0.078850820321174
"nor",2023,"North America",20,1.46158011853176,1.16201278865799,1.89937634620803,0.0732645812273495,0.0120019380877848,0.139024208047436,0.0727258285700529,0.0500875143340758,0.102579442412714
"nyc",2019,"North America",11,1.36281074882048,1.00837754701535,1.78082490245551,0.454672022109149,0.0603099689508842,0.931375785069906,0.455978457958061,0.309456824676611,0.626537679175971
"nyc",2020,"North America",14,1.15214591526507,0.934663474720837,1.38744053415724,0.35309508639375,0.0285224980614787,0.656635552172605,0.344497192801662,0.246897603562858,0.45801490857055
"nyc",2021,"North America",14,1.14315236028291,0.90975156783971,1.39369515105454,0.372001326203711,0.0428762522346209,0.741089470091617,0.37947260247181,0.265529606898853,0.511437421579868
"nyc",2022,"North America",32,1.29638962710609,1.0737225247515,1.65973122491214,0.438780513690223,0.0604360714446707,0.853006661559406,0.438113297779663,0.312400306641211,0.603452130265074
"nyc",2023,"North America",40,1.174029997125,1.04526389010863,1.30018794372944,0.393678862843906,0.0407797950064443,0.739157434420882,0.396760447079042,0.295011727006034,0.497868007126908
"osl",2019,"Europe",12,1.32074124049153,0.9708093622186,1.69420014365282,0.0302824267960858,-0.0373765579113064,0.096525724070966,0.0303692741229154,0.0199531235056943,0.0412197412568348
"osl",2020,"Europe",12,1.13739686621777,0.940539586645133,1.40585584652957,0.0277986717939694,-0.0298315586916788,0.0832005427862642,0.0268722413779032,0.019145500822163,0.0357754629012382
"osl",2021,"Europe",12,0.976065533507324,0.841345182911994,1.12609451342923,0.0245339089184645,-0.0233092426871024,0.0737619161008185,0.0235340945039787,0.0167948697342846,0.0300539229130707
"osl",2022,"Europe",14,1.33629950644103,1.10399074010803,1.61535608069088,0.0299690034824815,-0.0429222923937835,0.0974361245854901,0.0315155003824729,0.0223009071102193,0.0411998625602597
"osl",2023,"Europe",20,1.14413667754451,0.932354953118487,1.36494997440337,0.0276021963911174,-0.0280644509441111,0.0831493070326051,0.0275411468571052,0.0193896029518247,0.0365990297099191
"par",2019,"Europe",9,1.62790614495265,0.800077464993318,2.661285871087,0.311449709928989,-0.0454702366893687,0.815478527726818,0.308137593730374,0.143506748294847,0.521950511137536
"par",2020,"Europe",7,1.10366437394981,0.680802031753739,1.57979939222244,0.193152819552093,-0.0671055676880445,0.485703368514612,0.19144425898703,0.110010755879375,0.287893020873106
"par",2021,"Europe",10,1.37384823405251,0.969737982389143,1.95069075471818,0.256289582891492,-0.0609820851354954,0.628426401770172,0.255754876612201,0.165868007104493,0.385525326153382
"par",2022,"Europe",13,1.37062718753726,1.11335523748061,1.63940098756944,0.254834413830675,-0.0459300824292841,0.562717433537016,0.252417488550071,0.175996506055882,0.341348700403049
"par",2023,"Europe",26,1.19994755317751,0.971877426312663,1.51977165773178,0.216066667209663,-0.074036132973694,0.526888875753145,0.218970471699901,0.156371252535382,0.299069332991331
"phl",2019,"North America",10,1.01377362786443,0.787607346069523,1.28650129237538,0.170406662694679,0.0165561485978748,0.337412180189664,0.166831693602449,0.11558593430946,0.230150667714981
"phl",2020,"North America",12,1.29763565249726,0.976681391053641,1.65559510489847,0.190955135184809,0.0195027785630249,0.381775408353426,0.193161065009302,0.13172410662608,0.264459675267346
"phl",2021,"North America",22,1.1231536792736,0.942147611574668,1.31689386168691,0.17909873352944,0.0146748308352048,0.353306413806292,0.183059131273276,0.132709777002775,0.239243740403989
"phl",2022,"North America",27,1.09985619992383,0.979346175054557,1.2420853027242,0.180463470031078,0.0129797053337637,0.343782695690757,0.182794769869222,0.136905520715659,0.232498067207226
